textbox13


textbox15,ideal,minimo

textbox4,n0,n1_1,n2_1,n3,textbox24,Textbox49,Textbox35,Textbox36,textbox54,textbox55,textbox56,textbox57,textbox58,textbox59,textbox66,textbox67,textbox69,textbox68,textbox70,textbox71,textbox29,Nivel1,Nivel2,Nivel3,Nivel4,Referencia,CodigoAlterno,Descripcion,textbox38,Cantidad,textbox1,est0_1,est1,est2_1,est3_1,est4_2,est5,est6,est7,est4_3,est4_5,est4_7,est4_9,est4_11,est4_13,est4_21,est4_22,est4_24,est4_23,est4_25,est4_26,textbox33,CantidadINT,textbox11,loc1,loc2,loc3,textbox31,textbox41,Cantidad_1,textbox3,est1_2,est1_3,textbox26,textbox28,est4_1,est4_15,est4_16,est4_17,est4_4,est4_6,est4_8,est4_10,est4_12,est4_14,est4_28,est4_30,est4_34,est4_35,est4_36,est4_38,textbox34,CantidadINT_1,textbox12,loc1_1,loc2_1,loc3_1,textbox40,textbox42
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12797,APPAREL,UNISEX,ORIGINALS,JUNIOR,JN4675-S,4067892859754,GFX TEE             WONWHI, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12798,APPAREL,UNISEX,ORIGINALS,JUNIOR,JN4675-XL,4067892863478,GFX TEE             WONWHI, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12799,APPAREL,MEN,ORIGINALS,ADULT,JN4678-L,4067892874993,TREFOIL PANTS       WONWHI, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12800,APPAREL,MEN,ORIGINALS,ADULT,JN4678-M,4067892874900,TREFOIL PANTS       WONWHI, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12801,APPAREL,MEN,ORIGINALS,ADULT,JN4678-S,4067892871244,TREFOIL PANTS       WONWHI, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12802,APPAREL,MEN,ORIGINALS,ADULT,JN4678-XL,4067892874894,TREFOIL PANTS       WONWHI, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12803,APPAREL,UNISEX,ORIGINALS,KIDS,JN4685-2XS,4067892882707,3S TEE              CLEARSKY, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12804,APPAREL,UNISEX,ORIGINALS,KIDS,JN4685-4T,4067892882660,3S TEE              CLEARSKY, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12805,APPAREL,UNISEX,ORIGINALS,KIDS,JN4685-5T,4067892882745,3S TEE              CLEARSKY, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12806,APPAREL,UNISEX,ORIGINALS,KIDS,JN4685-XS,4067892882653,3S TEE              CLEARSKY, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12807,APPAREL,UNISEX,ORIGINALS,KIDS,JN4686-2XS,4067892882585,3S TEE              CLPINK, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12808,APPAREL,UNISEX,ORIGINALS,KIDS,JN4686-4T,4067892878922,3S TEE              CLPINK, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12809,APPAREL,UNISEX,ORIGINALS,KIDS,JN4686-5T,4067892878946,3S TEE              CLPINK, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12810,APPAREL,UNISEX,ORIGINALS,KIDS,JN4686-XS,4067892878960,3S TEE              CLPINK, ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12811,APPAREL,BASKETBALL MEN,PERFORMANCE,ADULT,JN4743-L,4067891787140,3-STRIPES TANK      ROYBLU/WHITE, ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12812,APPAREL,BASKETBALL MEN,PERFORMANCE,ADULT,JN4743-M,4067891787072,3-STRIPES TANK      ROYBLU/WHITE, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12813,APPAREL,BASKETBALL MEN,PERFORMANCE,ADULT,JN4743-S,4067891788130,3-STRIPES TANK      ROYBLU/WHITE, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12814,APPAREL,BASKETBALL MEN,PERFORMANCE,ADULT,JN4743-XL,4067891787003,3-STRIPES TANK      ROYBLU/WHITE, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12815,APPAREL,BASKETBALL MEN,PERFORMANCE,ADULT,JN4743-XS,4067891787010,3-STRIPES TANK      ROYBLU/WHITE, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12816,APPAREL,BASKETBALL MEN,PERFORMANCE,ADULT,JN4744-L,4067891789403,3-STRIPES TANK      GRETHR/BLACK, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12817,APPAREL,BASKETBALL MEN,PERFORMANCE,ADULT,JN4744-M,4067891788291,3-STRIPES TANK      GRETHR/BLACK, ,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,-1.00,0.00,-1.00,-1.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12818,APPAREL,BASKETBALL MEN,PERFORMANCE,ADULT,JN4744-S,4067891788222,3-STRIPES TANK      GRETHR/BLACK, ,4.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,4.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12819,APPAREL,BASKETBALL MEN,PERFORMANCE,ADULT,JN4744-XL,4067891789311,3-STRIPES TANK      GRETHR/BLACK, ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12820,APPAREL,BASKETBALL MEN,PERFORMANCE,ADULT,JN4744-XS,4067891789342,3-STRIPES TANK      GRETHR/BLACK, ,2.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12821,APPAREL,FOOTBALL MEN,PERFORMANCE,ADULT,JN4951-2XL,4067891708367,F50 HSTRY G T       BLUFUS, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12822,APPAREL,FOOTBALL MEN,PERFORMANCE,ADULT,JN4951-L,4067891708404,F50 HSTRY G T       BLUFUS, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12823,APPAREL,FOOTBALL MEN,PERFORMANCE,ADULT,JN4951-M,4067891708398,F50 HSTRY G T       BLUFUS, ,2.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12824,APPAREL,FOOTBALL MEN,PERFORMANCE,ADULT,JN4951-S,4067891710643,F50 HSTRY G T       BLUFUS, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12825,APPAREL,FOOTBALL MEN,PERFORMANCE,ADULT,JN4951-XL,4067891710612,F50 HSTRY G T       BLUFUS, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12826,APPAREL,FOOTBALL MEN,PERFORMANCE,ADULT,JN4951-XS,4067891708336,F50 HSTRY G T       BLUFUS, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12827,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5339-10,4068807987562,COPA GL CLB         OWHITE/LUCBLU/SIGCOR, ,3.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,3.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12828,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5339-7,4068807987593,COPA GL CLB         OWHITE/LUCBLU/SIGCOR, ,5.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,5.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12829,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5339-8,4068807987555,COPA GL CLB         OWHITE/LUCBLU/SIGCOR, ,2.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12830,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5339-9,4068807987531,COPA GL CLB         OWHITE/LUCBLU/SIGCOR, ,3.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,3.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12831,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,JUNIOR,JN5342-6,4068807995345,COPA GL CLB J       OWHITE/LUCBLU/SIGCOR, ,8.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,8.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12832,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,JUNIOR,JN5342-7,4068807995376,COPA GL CLB J       OWHITE/LUCBLU/SIGCOR, ,6.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,6.00,0.00,6.00,6.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12833,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5355-10,4068807983731,PRED GL TRN         SIGCOR/WHITE/LUCBLU, ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12834,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5355-7,4068807983700,PRED GL TRN         SIGCOR/WHITE/LUCBLU, ,5.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,5.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12835,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5355-8,4068807983687,PRED GL TRN         SIGCOR/WHITE/LUCBLU, ,4.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,4.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12836,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5355-9,4068807983762,PRED GL TRN         SIGCOR/WHITE/LUCBLU, ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12837,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5356-10,4068807979970,PRED GL TRN         LUCLEM/WHITE/BLACK, ,2.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12838,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5356-7,4068807980075,PRED GL TRN         LUCLEM/WHITE/BLACK, ,3.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,3.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12839,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5356-8,4068807980013,PRED GL TRN         LUCLEM/WHITE/BLACK, ,4.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,4.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12840,HARDWARE,FOOTBALL UNISEX,PERFORMANCE,ADULT,JN5356-9,4068807980037,PRED GL TRN         LUCLEM/WHITE/BLACK, ,2.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12841,APPAREL,TRAINING WOMEN,PERFORMANCE,ADULT,JN5697-L 5,4067891730498,OPT ESS 3S S        WARCLA/BLACK, ,2.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12842,APPAREL,TRAINING WOMEN,PERFORMANCE,ADULT,JN5697-L 7,4067891731051,OPT ESS 3S S        WARCLA/BLACK, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12843,APPAREL,TRAINING WOMEN,PERFORMANCE,ADULT,JN5697-M 5,4067891731136,OPT ESS 3S S        WARCLA/BLACK, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12844,APPAREL,TRAINING WOMEN,PERFORMANCE,ADULT,JN5697-M 7,4067891730405,OPT ESS 3S S        WARCLA/BLACK, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12845,APPAREL,TRAINING WOMEN,PERFORMANCE,ADULT,JN5697-S 5,4067891731013,OPT ESS 3S S        WARCLA/BLACK, ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
Inventario por referencia ,,,,,,,,,,,,,,,,,,,,,12846,APPAREL,TRAINING WOMEN,PERFORMANCE,ADULT,JN5697-S 7,4067891730993,OPT ESS 3S S        WARCLA/BLACK, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,136.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,0.00,,,,,,,"9,136.00",0.00,"9,136.00","9,136.00",0.00,0.00,0.00,0.00
